ID;Fecha_de_Venta;Año_del_vehiculo;Marca;Modelo;Version;Tipo_de_Combustible;transmisión;Kilometraje;Precio_de_Venta (ARS);Provincia;Ciudad;Tipo_de_Vendedor;Patente;Color;Numero_de_dueños;Fecha_de_Publicacion
5035;44883;2016;Toyota;Corolla;Highline;Electrico;Automatica;16303;1524612;Buenos Aires;La mantaza ;Agencia;JTE218;Gris;1;44870
5036;44928;2010;Ford;EcoSport;Full;Electrico;Manual;81116;2184729;Santa Fe;Rafaela;Particular;CIH817;Rojo;1;44893
5037;44237;2018;Ford;Ranger;Full;Nafta;Manual;97559;6569262;Cordoba;Rio cuarto;Agencia;ICP687;Plateado;2;44218
5038;45062;2012;Toyota;Corolla;Limited;Nafta;Manual;86657;6379721;Mendoza;Godoy Cruz;Agencia;MKE149;Azul;2;45006
5039;45169;2022;Toyota;Etios;Base;Electrico;Manual;158122;11684742;Cordoba;Rio cuarto;Particular;MPT204;Blanco;1;45109
5040;44862;2020;Ford;Ranger;Limited;Nafta;Manual;115139;3359147;Santa Fe;Rafaela;Particular;TIG334;Rojo;2;44842
5041;43898;2017;Renault;Kwid;Full;Electrico;Manual;76062;11587239;Santa Fe;Rafaela;Particular;SZA100;Rojo;2;43872
5042;43932;2023;Ford;Ka;Base;Electrico;Manual;217818;9110223;Cordoba;Rio cuarto;Agencia;HPV413;Negro;3;43881
5043;44400;2010;Toyota;Etios;Pack Seguridad;Diésel;Automatica;160732;11474804;Salta;Cafayate;Particular;IDU794;Azul;4;44380
5044;44564;2013;Renault;Duster;XEI 1.8 CVT;Hibrido;Manual;46022;11360904;Buenos Aires;La mantaza ;Particular;WBW239;Gris;3;44551
5045;45167;2012;Chevrolet;Cruze;XEI 1.8 CVT;Diésel;Manual;135394;4744523;Tucuman;Alderetes;Particular;YXE176;Gris;1;45108
5046;44935;2010;Peugeot;2008;Base;Hibrido;Manual;146119;11547148;Cordoba;Rio cuarto;Particular;BEV877;Rojo;3;44915
5047;44511;2008;Peugeot;308;Base;Hibrido;Automatica;175816;10035809;Santa Fe;Rafaela;Agencia;DQE387;Azul;1;44451
5048;44031;2013;Peugeot;2008;Pack Seguridad;Electrico;Automatica;210689;3403733;Mendoza;Godoy Cruz;Agencia;KON818;Negro;2;44008
5049;44540;2015;Toyota;Hilux;Highline;Hibrido;Automatica;225210;5730089;Mendoza;Godoy Cruz;Particular;OCR487;Blanco;4;44520
5050;44392;2022;Peugeot;308;Highline;Electrico;Automatica;26908;3054998;Mendoza;Godoy Cruz;Agencia;VGA455;Azul;2;44359
5051;45274;2020;Toyota;Corolla;Base;Electrico;Automatica;34588;5438323;Tucuman;Alderetes;Particular;HIJ734;Blanco;4;45269
5052;45227;2023;Chevrolet;Onix;Base;Diésel;Automatica;187771;2228247;Tucuman;Alderetes;Particular;URC964;Gris;3;45219
5053;44216;2022;Volkswagen;Vento;Base;Electrico;Automatica;18053;5176174;Mendoza;Godoy Cruz;Particular;VNM758;Plateado;2;44207
5054;45240;2020;Chevrolet;Cruze;Limited;Hibrido;Automatica;209320;7269020;Tucuman;Alderetes;Particular;QZU853;Negro;1;45209
5055;44048;2023;Volkswagen;Gol;Full;Nafta;Automatica;144620;4141780;Salta;Cafayate;Particular;MXP449;Rojo;3;44030
5056;44737;2016;Renault;Logan;Highline;Hibrido;Automatica;200419;4938825;Tucuman;Alderetes;Particular;QBA195;Negro;2;44695
5057;44185;2016;Peugeot;Partner;Base;Nafta;Manual;84281;2393387;Mendoza;Godoy Cruz;Particular;DVD702;Azul;1;44156
5058;44817;2013;Chevrolet;Cruze;Full;Electrico;Automatica;191807;11570441;Tucuman;Alderetes;Agencia;JQR537;Rojo;3;44770
5059;44119;2018;Volkswagen;T-Cross;XEI 1.8 CVT;Hibrido;Automatica;201163;11209551;Buenos Aires;La mantaza ;Agencia;UVW555;Rojo;4;44096
5060;44171;2023;Chevrolet;Tracker;Limited;Hibrido;Manual;164826;5070059;Mendoza;Godoy Cruz;Agencia;WHT407;Rojo;2;44123
5061;44752;2011;Toyota;Corolla;Highline;Nafta;Manual;232725;8867135;Buenos Aires;La mantaza ;Particular;IZL788;Azul;1;44707
5062;45271;2009;Toyota;Corolla;Pack Seguridad;Diésel;Manual;229730;6460296;Tucuman;Alderetes;Agencia;VCD210;Plateado;4;45257
5063;45042;2011;Toyota;Corolla;Pack Seguridad;Diésel;Automatica;116721;5344495;Buenos Aires;La mantaza ;Particular;XWN040;Negro;4;44997
5064;44313;2015;Toyota;Hilux;Base;Hibrido;Manual;143444;7804526;Cordoba;Rio cuarto;Particular;SZG112;Gris;2;44281
5065;44899;2008;Peugeot;208;Full;Electrico;Automatica;172281;11251045;Buenos Aires;La mantaza ;Particular;RGB780;Rojo;2;44840
5066;44909;2018;Chevrolet;S10;Highline;Hibrido;Automatica;246055;4293391;Mendoza;Godoy Cruz;Agencia;FHA667;Azul;3;44864
5067;44230;2008;Chevrolet;S10;Full;Nafta;Manual;202059;10153081;Santa Fe;Rafaela;Agencia;TFD624;Plateado;1;44193
5068;44911;2009;Ford;EcoSport;Limited;Nafta;Manual;193824;8397815;Salta;Cafayate;Particular;FHZ867;Azul;2;44899
5069;43855;2010;Volkswagen;Vento;Limited;Electrico;Manual;205286;5027170;Santa Fe;Rafaela;Particular;OPK770;Plateado;2;43818
5070;44337;2020;Peugeot;2008;XEI 1.8 CVT;Diésel;Manual;62204;4929446;Tucuman;Alderetes;Agencia;OYW044;Negro;2;44316
5071;43876;2020;Renault;Duster;Pack Seguridad;Electrico;Automatica;201893;11388261;Salta;Cafayate;Particular;QBX246;Azul;1;43848
5072;44654;2018;Volkswagen;Gol;Limited;Diésel;Automatica;249380;8609959;Tucuman;Alderetes;Particular;WNO490;Rojo;3;44635
5073;45036;2017;Toyota;Hilux;Highline;Electrico;Automatica;31807;6407621;Cordoba;Rio cuarto;Agencia;ZDC381;Rojo;2;44994
5074;44800;2008;Volkswagen;Amarok;Limited;Hibrido;Automatica;40624;4956553;Salta;Cafayate;Agencia;SDB692;Blanco;1;44794
5075;44269;2023;Renault;Sandero;Base;Electrico;Automatica;102020;6304453;Salta;Cafayate;Agencia;GBX301;Rojo;4;44211
5076;44279;2012;Toyota;Corolla;Base;Diésel;Manual;242778;2460707;Salta;Cafayate;Particular;WSY314;Azul;4;44252
5077;45097;2015;Renault;Sandero;XEI 1.8 CVT;Diésel;Manual;210646;3892140;Salta;Cafayate;Particular;DXM812;Plateado;1;45088
5078;43956;2016;Toyota;Hilux;Base;Diésel;Manual;27778;7604628;Tucuman;Alderetes;Particular;PWD034;Gris;1;43950
5079;44251;2017;Renault;Logan;Full;Electrico;Automatica;150119;10450826;Salta;Cafayate;Particular;ZRE256;Azul;1;44244
5080;44290;2022;Chevrolet;Onix;XEI 1.8 CVT;Diésel;Automatica;18140;3721531;Santa Fe;Rafaela;Agencia;IUF536;Gris;1;44245
5081;45190;2018;Renault;Kwid;Highline;Diésel;Manual;137852;9601635;Salta;Cafayate;Particular;QGO115;Blanco;2;45156
5082;43934;2012;Toyota;Yaris;Pack Seguridad;Diésel;Automatica;139197;8824862;Mendoza;Godoy Cruz;Agencia;YAF020;Azul;1;43925
5083;43990;2020;Peugeot;208;Base;Electrico;Automatica;230528;11649629;Cordoba;Rio cuarto;Particular;DYC693;Azul;3;43952
5084;44390;2015;Ford;Ka;Limited;Diésel;Automatica;143574;2606463;Salta;Cafayate;Agencia;KPB144;Blanco;4;44380
5085;45049;2013;Volkswagen;Amarok;XEI 1.8 CVT;Hibrido;Manual;211707;4013686;Cordoba;Rio cuarto;Particular;JQQ353;Plateado;1;45020
5086;44042;2010;Renault;Logan;Base;Nafta;Automatica;119900;4729883;Santa Fe;Rafaela;Agencia;AGR611;Plateado;3;44011
5087;44316;2008;Chevrolet;Tracker;Full;Nafta;Manual;34580;8076977;Tucuman;Alderetes;Particular;IRV261;Rojo;3;44307
5088;44319;2017;Ford;EcoSport;XEI 1.8 CVT;Electrico;Automatica;89310;2175129;Mendoza;Godoy Cruz;Particular;ZHI582;Blanco;1;44263
5089;44949;2012;Peugeot;208;Limited;Nafta;Automatica;83265;10905623;Mendoza;Godoy Cruz;Particular;NLQ814;Rojo;4;44938
5090;44314;2012;Volkswagen;Vento;Full;Nafta;Manual;152518;10027997;Salta;Cafayate;Agencia;WJX323;Plateado;2;44280
5091;44752;2023;Renault;Logan;XEI 1.8 CVT;Electrico;Manual;16434;3330961;Tucuman;Alderetes;Particular;QVO803;Azul;2;44709
5092;44348;2015;Renault;Logan;Full;Diésel;Automatica;126459;6731946;Mendoza;Godoy Cruz;Particular;BZF805;Gris;3;44302
5093;44322;2010;Toyota;Corolla;Pack Seguridad;Electrico;Manual;160924;9638078;Mendoza;Godoy Cruz;Particular;ROC819;Negro;1;44293
5094;45086;2022;Chevrolet;Cruze;Highline;Electrico;Manual;193428;6383926;Salta;Cafayate;Particular;WLR442;Plateado;4;45053
5095;44924;2010;Renault;Logan;Full;Nafta;Automatica;58578;8672417;Salta;Cafayate;Particular;SXR774;Azul;1;44876
5096;44709;2016;Volkswagen;Vento;Full;Nafta;Automatica;212693;9763683;Buenos Aires;La mantaza ;Agencia;TBS930;Plateado;4;44695
5097;45084;2017;Renault;Kwid;XEI 1.8 CVT;Electrico;Automatica;66668;7808697;Mendoza;Godoy Cruz;Agencia;KIG606;Blanco;1;45051
5098;45266;2008;Volkswagen;Gol;Limited;Diésel;Automatica;57510;4101335;Salta;Cafayate;Particular;IVQ486;Plateado;2;45241
5099;44541;2022;Volkswagen;T-Cross;Full;Electrico;Automatica;11805;3585123;Tucuman;Alderetes;Agencia;DLO537;Gris;3;44517
5100;45050;2023;Renault;Sandero;XEI 1.8 CVT;Diésel;Manual;139198;1604480;Salta;Cafayate;Particular;LGI460;Negro;2;45007
5101;44019;2011;Toyota;Corolla;Base;Diésel;Manual;83556;8138661;Cordoba;Rio cuarto;Particular;XQZ072;Azul;3;43978
5102;44381;2011;Chevrolet;Onix;Limited;Nafta;Automatica;185437;1888905;Buenos Aires;La mantaza ;Agencia;WBD601;Negro;4;44348
5103;44721;2019;Ford;Ranger;XEI 1.8 CVT;Nafta;Automatica;40038;10016578;Salta;Cafayate;Agencia;CKJ470;Plateado;4;44663
5104;44447;2010;Ford;Ranger;Pack Seguridad;Diésel;Automatica;89992;6500521;Cordoba;Rio cuarto;Particular;MHR174;Plateado;1;44426
5105;44443;2009;Chevrolet;Cruze;Pack Seguridad;Diésel;Automatica;218403;3924633;Salta;Cafayate;Agencia;POV250;Negro;2;44417
5106;44887;2019;Renault;Duster;XEI 1.8 CVT;Electrico;Manual;189139;9616608;Santa Fe;Rafaela;Agencia;QRJ988;Gris;2;44836
5107;44545;2008;Renault;Logan;Base;Nafta;Manual;167403;5775301;Tucuman;Alderetes;Agencia;YFL361;Negro;3;44527
5108;45245;2014;Peugeot;308;Full;Nafta;Manual;202028;8598996;Santa Fe;Rafaela;Agencia;ZTM645;Negro;4;45192
5109;44916;2018;Ford;EcoSport;Full;Nafta;Manual;47272;5806841;Salta;Cafayate;Particular;UGH957;Blanco;3;44906
5110;44100;2009;Volkswagen;Amarok;Full;Hibrido;Automatica;177535;8074993;Santa Fe;Rafaela;Agencia;TSR317;Negro;1;44087
5111;44961;2017;Volkswagen;Vento;XEI 1.8 CVT;Nafta;Manual;115685;4616510;Tucuman;Alderetes;Agencia;IJR183;Gris;1;44931
5112;44265;2021;Ford;EcoSport;Full;Diésel;Manual;74256;1896774;Santa Fe;Rafaela;Particular;ZQI393;Gris;2;44208
5113;44570;2019;Volkswagen;T-Cross;Highline;Hibrido;Manual;20949;10306141;Cordoba;Rio cuarto;Agencia;TBX764;Blanco;2;44528
5114;44866;2009;Ford;Ranger;Full;Hibrido;Manual;37742;8938151;Buenos Aires;La mantaza ;Particular;QXG465;Plateado;4;44814
5115;43956;2018;Toyota;Corolla;Base;Nafta;Automatica;233035;6315815;Cordoba;Rio cuarto;Agencia;FHB638;Blanco;4;43946
5116;44375;2013;Peugeot;Partner;Limited;Diésel;Manual;162118;1780903;Mendoza;Godoy Cruz;Particular;KCE289;Azul;1;44319
5117;45034;2011;Toyota;Etios;Base;Electrico;Manual;223880;2783463;Buenos Aires;La mantaza ;Agencia;KYH595;Azul;2;45001
5118;44946;2019;Toyota;Yaris;Base;Hibrido;Manual;17680;9495873;Tucuman;Alderetes;Agencia;YRL677;Negro;1;44926
5119;44151;2019;Peugeot;2008;Limited;Electrico;Automatica;18316;5440119;Buenos Aires;La mantaza ;Agencia;ODM433;Gris;4;44138
5120;44967;2015;Chevrolet;Onix;Base;Electrico;Automatica;62562;4333716;Santa Fe;Rafaela;Particular;MAX783;Gris;2;44931
5121;44990;2015;Chevrolet;S10;Full;Hibrido;Automatica;192952;2495724;Buenos Aires;La mantaza ;Agencia;AIY510;Negro;2;44930
5122;43833;2008;Volkswagen;Vento;Full;Diésel;Automatica;18204;10802136;Cordoba;Rio cuarto;Agencia;MOO214;Rojo;2;43821
5123;44221;2015;Peugeot;Partner;Full;Hibrido;Manual;14692;5909574;Buenos Aires;La mantaza ;Particular;FEX653;Rojo;4;44162
5124;45233;2016;Toyota;Hilux;Limited;Diésel;Automatica;242137;4646768;Santa Fe;Rafaela;Agencia;WLA310;Negro;3;45179
5125;44701;2019;Volkswagen;T-Cross;Pack Seguridad;Electrico;Automatica;128805;10342441;Tucuman;Alderetes;Agencia;BQZ873;Plateado;1;44647
5126;44713;2013;Renault;Sandero;Base;Electrico;Automatica;11088;6578995;Salta;Cafayate;Particular;ODC793;Blanco;3;44678
5127;45151;2017;Peugeot;208;Full;Diésel;Automatica;73241;9986906;Salta;Cafayate;Particular;MRF297;Plateado;2;45131
5128;44983;2015;Chevrolet;Tracker;Limited;Electrico;Automatica;133709;5044041;Salta;Cafayate;Agencia;RSD502;Gris;2;44962
5129;44871;2010;Toyota;Etios;XEI 1.8 CVT;Nafta;Manual;236083;5171873;Mendoza;Godoy Cruz;Particular;AIT082;Blanco;3;44863
5130;43859;2022;Volkswagen;Vento;Base;Diésel;Automatica;184068;11363812;Buenos Aires;La mantaza ;Particular;LBJ072;Gris;4;43840
5131;44848;2015;Chevrolet;Cruze;Limited;Hibrido;Automatica;236845;2896597;Cordoba;Rio cuarto;Agencia;LWR218;Blanco;3;44806
5132;44370;2011;Renault;Logan;Base;Electrico;Manual;63134;6208970;Mendoza;Godoy Cruz;Particular;AXC959;Gris;4;44326
5133;44035;2019;Peugeot;Partner;XEI 1.8 CVT;Diésel;Automatica;102974;1545725;Buenos Aires;La mantaza ;Agencia;XNH159;Plateado;1;44007
5134;44951;2010;Renault;Logan;Base;Diésel;Automatica;243251;2832616;Buenos Aires;La mantaza ;Particular;CYN175;Negro;3;44944
5135;43876;2009;Renault;Kwid;Full;Nafta;Manual;58238;4688554;Mendoza;Godoy Cruz;Particular;HID308;Rojo;3;43871
5136;45065;2023;Toyota;Etios;XEI 1.8 CVT;Diésel;Automatica;36910;6410199;Salta;Cafayate;Agencia;DVA941;Plateado;2;45028
5137;44093;2018;Toyota;Yaris;Full;Hibrido;Automatica;186390;6614797;Salta;Cafayate;Agencia;CGO300;Gris;3;44041
5138;44679;2015;Ford;Focus;Full;Hibrido;Manual;200642;11497963;Mendoza;Godoy Cruz;Particular;UVR587;Blanco;3;44674
5139;44671;2008;Toyota;Hilux;Limited;Diésel;Automatica;93463;3372033;Tucuman;Alderetes;Agencia;WGT959;Azul;2;44614
5140;44351;2018;Volkswagen;Gol;Pack Seguridad;Nafta;Manual;233761;3546033;Tucuman;Alderetes;Agencia;PZA972;Blanco;2;44294
5141;44797;2015;Renault;Logan;XEI 1.8 CVT;Hibrido;Manual;114342;7198457;Cordoba;Rio cuarto;Agencia;LGB627;Rojo;4;44764
5142;44357;2015;Renault;Logan;Highline;Hibrido;Manual;178810;10467942;Mendoza;Godoy Cruz;Particular;CTY142;Rojo;4;44333
5143;45258;2012;Volkswagen;Gol;Limited;Nafta;Manual;199899;3502407;Salta;Cafayate;Particular;CRS845;Blanco;3;45207
5144;44233;2011;Chevrolet;S10;Pack Seguridad;Diésel;Automatica;125751;5277310;Tucuman;Alderetes;Agencia;QQM176;Azul;2;44181
5145;45274;2011;Renault;Duster;Limited;Hibrido;Automatica;205646;4351133;Salta;Cafayate;Agencia;GBY394;Blanco;4;45254
5146;45196;2011;Ford;Ranger;Full;Electrico;Manual;196576;3960829;Tucuman;Alderetes;Agencia;JRJ407;Gris;1;45165
5147;44874;2017;Peugeot;308;Highline;Diésel;Automatica;208299;9893416;Cordoba;Rio cuarto;Agencia;UCR858;Plateado;2;44867
5148;44795;2009;Renault;Kwid;Limited;Electrico;Manual;38491;6820565;Mendoza;Godoy Cruz;Particular;PZB106;Negro;2;44787
5149;44542;2010;Ford;Ranger;Base;Diésel;Automatica;136817;10275597;Salta;Cafayate;Agencia;CNP418;Negro;3;44511
5150;44845;2011;Renault;Sandero;Pack Seguridad;Hibrido;Automatica;118760;5498503;Santa Fe;Rafaela;Agencia;DED953;Rojo;4;44829
5151;43943;2020;Ford;Ranger;Limited;Hibrido;Manual;149522;10190689;Tucuman;Alderetes;Particular;BVR931;Gris;2;43929
5152;44384;2010;Renault;Kwid;Base;Diésel;Manual;113655;9062326;Santa Fe;Rafaela;Particular;ARC378;Plateado;2;44339
5153;43835;2011;Ford;EcoSport;XEI 1.8 CVT;Nafta;Automatica;100164;2231824;Santa Fe;Rafaela;Agencia;YWE793;Negro;4;43782
5154;45076;2012;Chevrolet;Tracker;Full;Electrico;Manual;205379;11723061;Buenos Aires;La mantaza ;Agencia;BSL692;Negro;2;45020
5155;44047;2022;Renault;Kwid;Base;Hibrido;Automatica;244382;9528612;Tucuman;Alderetes;Particular;NVX327;Blanco;1;44015
5156;44602;2021;Ford;Ka;Highline;Diésel;Manual;101465;7439012;Mendoza;Godoy Cruz;Particular;LEJ567;Plateado;4;44585
5157;45155;2020;Toyota;Corolla;Full;Electrico;Automatica;242541;4309542;Santa Fe;Rafaela;Agencia;DQG085;Rojo;3;45137
5158;45170;2015;Toyota;Yaris;Pack Seguridad;Nafta;Manual;53637;3040500;Tucuman;Alderetes;Particular;OJT915;Plateado;4;45147
5159;44304;2023;Peugeot;Partner;Limited;Diésel;Automatica;22230;7956698;Buenos Aires;La mantaza ;Agencia;ALI660;Rojo;1;44259
5160;45049;2021;Toyota;Hilux;Limited;Electrico;Manual;187993;11359431;Buenos Aires;La mantaza ;Particular;APM783;Blanco;3;45010
5161;43902;2011;Toyota;Hilux;Base;Nafta;Manual;99886;9937743;Santa Fe;Rafaela;Agencia;POZ341;Plateado;4;43885
5162;44356;2020;Chevrolet;Tracker;Limited;Hibrido;Manual;76007;7472546;Santa Fe;Rafaela;Particular;BUI985;Blanco;2;44297
5163;44245;2022;Renault;Kwid;Base;Diésel;Automatica;59683;2809199;Cordoba;Rio cuarto;Particular;ZCB707;Negro;1;44214
5164;43899;2012;Chevrolet;Onix;Highline;Electrico;Manual;41271;11009061;Cordoba;Rio cuarto;Particular;RYP461;Azul;3;43851
5165;44215;2010;Volkswagen;Gol;Base;Hibrido;Manual;14975;3207309;Buenos Aires;La mantaza ;Agencia;FUQ049;Blanco;2;44190
5166;44589;2011;Volkswagen;Amarok;Base;Hibrido;Manual;110431;7942215;Santa Fe;Rafaela;Agencia;CFQ368;Negro;4;44534
5167;44962;2021;Peugeot;208;XEI 1.8 CVT;Hibrido;Manual;141877;4029170;Buenos Aires;La mantaza ;Particular;LFW876;Azul;1;44907
5168;45216;2013;Renault;Logan;XEI 1.8 CVT;Nafta;Manual;158707;8915114;Buenos Aires;La mantaza ;Particular;VUQ740;Plateado;4;45179
5169;44413;2021;Volkswagen;T-Cross;Pack Seguridad;Diésel;Automatica;89838;2352975;Cordoba;Rio cuarto;Agencia;SWI182;Rojo;2;44358
5170;44956;2012;Renault;Kwid;Highline;Nafta;Manual;149471;5915349;Tucuman;Alderetes;Particular;FGX142;Gris;3;44896
5171;45201;2018;Volkswagen;Gol;Limited;Diésel;Automatica;53752;5593720;Cordoba;Rio cuarto;Particular;UUM141;Plateado;1;45168
5172;44612;2014;Peugeot;Partner;Base;Diésel;Manual;245046;6427137;Salta;Cafayate;Particular;RKL634;Negro;3;44574
5173;43958;2015;Volkswagen;Vento;Limited;Nafta;Automatica;100724;3300537;Salta;Cafayate;Particular;LZH339;Negro;2;43952
5174;45224;2023;Peugeot;308;Limited;Nafta;Manual;34886;3004140;Cordoba;Rio cuarto;Particular;ADS590;Rojo;2;45190
5175;45108;2021;Ford;Focus;Base;Diésel;Manual;127763;7101479;Cordoba;Rio cuarto;Particular;TRG204;Gris;4;45097
5176;44232;2018;Chevrolet;Cruze;Full;Nafta;Automatica;186260;8341059;Cordoba;Rio cuarto;Particular;XQR771;Azul;1;44175
5177;44002;2011;Toyota;Corolla;Highline;Diésel;Automatica;221537;4375800;Buenos Aires;La mantaza ;Agencia;SUA660;Rojo;2;43990
5178;44682;2009;Ford;Ka;Pack Seguridad;Electrico;Manual;125964;8126705;Buenos Aires;La mantaza ;Particular;RVT116;Gris;2;44649
5179;44406;2018;Ford;Ka;XEI 1.8 CVT;Electrico;Manual;54292;6794470;Cordoba;Rio cuarto;Particular;WZX677;Gris;3;44396
5180;45099;2022;Toyota;Corolla;Highline;Nafta;Manual;83284;4243760;Cordoba;Rio cuarto;Particular;QEZ666;Blanco;4;45085
5181;43903;2022;Ford;EcoSport;Limited;Hibrido;Automatica;145729;3363487;Santa Fe;Rafaela;Agencia;PIL085;Gris;4;43846
5182;44507;2023;Volkswagen;Amarok;Base;Diésel;Manual;210358;10772829;Mendoza;Godoy Cruz;Agencia;FXD521;Azul;4;44463
5183;44277;2013;Toyota;Hilux;XEI 1.8 CVT;Nafta;Manual;13301;3883951;Cordoba;Rio cuarto;Particular;GFJ298;Blanco;4;44252
5184;44558;2018;Ford;EcoSport;XEI 1.8 CVT;Nafta;Automatica;208523;7759061;Tucuman;Alderetes;Agencia;ABE422;Negro;4;44532
5185;44898;2018;Renault;Sandero;Highline;Electrico;Manual;216988;10790502;Cordoba;Rio cuarto;Agencia;KMI069;Plateado;3;44870
5186;44557;2018;Chevrolet;S10;Full;Hibrido;Automatica;192655;9888144;Mendoza;Godoy Cruz;Agencia;CDY864;Gris;4;44537
5187;45074;2023;Chevrolet;S10;Pack Seguridad;Diésel;Automatica;181460;9876722;Santa Fe;Rafaela;Agencia;MLC466;Azul;2;45045
5188;44212;2019;Volkswagen;Gol;Highline;Diésel;Automatica;161710;5100915;Tucuman;Alderetes;Particular;DMF143;Gris;4;44189
5189;44676;2015;Volkswagen;Gol;Highline;Hibrido;Manual;226566;3054527;Tucuman;Alderetes;Agencia;FGH330;Negro;2;44646
5190;45075;2020;Chevrolet;Tracker;Base;Hibrido;Automatica;144506;8205797;Tucuman;Alderetes;Agencia;QGI065;Plateado;3;45021
5191;44333;2016;Chevrolet;Onix;XEI 1.8 CVT;Electrico;Automatica;39838;7560851;Cordoba;Rio cuarto;Particular;ISS755;Rojo;3;44295
5192;44383;2008;Peugeot;Partner;Full;Hibrido;Manual;134411;4794624;Salta;Cafayate;Particular;ERM615;Azul;2;44368
5193;44471;2022;Ford;EcoSport;Base;Hibrido;Manual;249820;9310570;Buenos Aires;La mantaza ;Particular;NUE578;Blanco;2;44417
5194;45287;2008;Chevrolet;Tracker;Limited;Hibrido;Manual;33070;8462483;Salta;Cafayate;Agencia;DTF838;Negro;1;45231
5195;44851;2021;Volkswagen;Vento;Limited;Electrico;Automatica;189933;7815791;Mendoza;Godoy Cruz;Particular;NBP566;Plateado;4;44826
5196;44851;2011;Peugeot;208;Limited;Electrico;Manual;191770;4992180;Mendoza;Godoy Cruz;Agencia;TVI895;Negro;2;44845
5197;44510;2020;Renault;Kwid;Pack Seguridad;Diésel;Manual;212110;4989174;Mendoza;Godoy Cruz;Agencia;URY782;Gris;1;44498
5198;45235;2017;Volkswagen;T-Cross;Full;Hibrido;Manual;35949;2298342;Mendoza;Godoy Cruz;Particular;VLH199;Gris;3;45229
5199;45034;2022;Chevrolet;Tracker;Base;Diésel;Automatica;133668;11494125;Salta;Cafayate;Particular;TOE469;Plateado;3;45013
5200;44484;2017;Chevrolet;Tracker;Base;Nafta;Manual;57063;6769399;Buenos Aires;La mantaza ;Agencia;SIB368;Negro;4;44432
5201;44646;2017;Volkswagen;Gol;Limited;Hibrido;Manual;134038;11917176;Tucuman;Alderetes;Agencia;MBE797;Rojo;1;44586
5202;44708;2008;Peugeot;2008;Highline;Nafta;Manual;82350;9144024;Cordoba;Rio cuarto;Particular;EMW027;Negro;1;44649
5203;43921;2017;Peugeot;308;XEI 1.8 CVT;Nafta;Manual;77135;10945285;Tucuman;Alderetes;Agencia;IQD203;Azul;4;43866
5204;44077;2019;Volkswagen;Amarok;XEI 1.8 CVT;Diésel;Automatica;224320;3340798;Tucuman;Alderetes;Agencia;KCO151;Negro;4;44024
5205;44256;2019;Renault;Duster;Limited;Hibrido;Automatica;72440;3749289;Cordoba;Rio cuarto;Agencia;URA624;Plateado;1;44248
5206;44900;2012;Ford;Focus;Highline;Hibrido;Automatica;233444;9860722;Cordoba;Rio cuarto;Agencia;VBA016;Rojo;3;44877
5207;44168;2012;Chevrolet;Tracker;Pack Seguridad;Diésel;Automatica;220617;3105433;Tucuman;Alderetes;Particular;HJS350;Negro;4;44133
5208;44123;2022;Peugeot;2008;Limited;Diésel;Automatica;24737;9075251;Santa Fe;Rafaela;Particular;RIF253;Plateado;2;44080
5209;44260;2008;Renault;Duster;Full;Diésel;Automatica;237228;4849059;Cordoba;Rio cuarto;Particular;UMW075;Negro;4;44203
5210;44649;2022;Chevrolet;Tracker;Highline;Diésel;Manual;183807;4346363;Buenos Aires;La mantaza ;Particular;JSH420;Rojo;1;44643
5211;44293;2022;Toyota;Yaris;Pack Seguridad;Diésel;Manual;97717;7346315;Tucuman;Alderetes;Agencia;RXA507;Plateado;2;44253
5212;45011;2018;Chevrolet;S10;Base;Diésel;Manual;96433;8258981;Tucuman;Alderetes;Particular;DLO328;Blanco;1;44953
5213;45201;2018;Peugeot;208;Limited;Hibrido;Automatica;244740;8437656;Buenos Aires;La mantaza ;Particular;ATY244;Gris;1;45187
5214;44145;2023;Toyota;Etios;Base;Hibrido;Automatica;107133;5590863;Salta;Cafayate;Particular;EGQ907;Negro;4;44107
5215;44696;2013;Toyota;Corolla;Base;Electrico;Automatica;98314;11896010;Mendoza;Godoy Cruz;Particular;WFE532;Azul;2;44680
5216;44809;2018;Renault;Logan;XEI 1.8 CVT;Electrico;Manual;239821;6085713;Buenos Aires;La mantaza ;Particular;QCZ655;Plateado;4;44750
5217;43931;2013;Peugeot;Partner;Highline;Electrico;Automatica;39511;7254255;Mendoza;Godoy Cruz;Agencia;OVU757;Gris;2;43903
5218;44312;2018;Peugeot;2008;Highline;Diésel;Automatica;169964;8994235;Tucuman;Alderetes;Agencia;YAB712;Rojo;2;44269
5219;43995;2014;Chevrolet;S10;Full;Hibrido;Manual;190687;9548945;Mendoza;Godoy Cruz;Particular;ZXK393;Negro;1;43955
5220;44988;2011;Peugeot;208;Highline;Nafta;Manual;14133;1921197;Buenos Aires;La mantaza ;Particular;TDI427;Rojo;3;44937
5221;43938;2010;Volkswagen;Amarok;XEI 1.8 CVT;Hibrido;Automatica;171602;2784988;Cordoba;Rio cuarto;Particular;OOP134;Negro;1;43932
5222;44715;2016;Chevrolet;S10;Base;Hibrido;Manual;95201;5878263;Salta;Cafayate;Agencia;VIN279;Gris;2;44675
5223;44831;2019;Peugeot;Partner;Full;Hibrido;Manual;75005;9932438;Buenos Aires;La mantaza ;Particular;EMN247;Gris;3;44794
